pm10_1h
19.260480617435537
24.480780894617133
21.771148873291466
17.700982589208756
21.91128168511246
24.35145953504632
24.35145953504632
21.771148873291466
24.480780894617133
17.700982589208756
24.35145953504632
21.91128168511246
21.91128168511246
21.771148873291466
17.700982589208756
17.700982589208756
17.700982589208756
17.700982589208756
16.80144777662875
17.700982589208756
21.91128168511246
21.771148873291466
17.700982589208756
24.35145953504632
17.700982589208756
19.260480617435537
21.91128168511246
24.480780894617133
21.91128168511246
16.80144777662875
16.80144777662875
24.35145953504632
21.91128168511246
16.80144777662875
24.480780894617133
21.771148873291466
17.327147766323023
19.260480617435537
17.700982589208756
20.557948243992605
19.260480617435537
21.771148873291466
20.557948243992605
38.250999726102435
21.771148873291466
16.80144777662875
24.35145953504632
21.771148873291466
17.700982589208756
17.700982589208756
21.771148873291466
24.35145953504632
21.771148873291466
16.80144777662875
24.480780894617133
24.35145953504632
17.700982589208756
16.80144777662875
21.771148873291466
24.35145953504632
24.35145953504632
21.771148873291466
16.80144777662875
17.327147766323023
16.80144777662875
24.35145953504632
21.771148873291466
38.250999726102435
24.480780894617133
21.91128168511246
24.35145953504632
24.480780894617133
19.260480617435537
17.700982589208756
20.557948243992605
24.480780894617133
21.91128168511246
17.700982589208756
21.91128168511246
17.700982589208756
17.700982589208756
19.260480617435537
19.260480617435537
24.35145953504632
17.700982589208756
17.327147766323023
24.35145953504632
21.91128168511246
17.327147766323023
21.771148873291466
24.480780894617133
21.91128168511246
17.700982589208756
24.480780894617133
16.80144777662875
17.700982589208756
17.700982589208756
21.771148873291466
21.771148873291466
24.35145953504632
24.480780894617133
17.700982589208756
24.35145953504632
17.700982589208756
24.480780894617133
24.480780894617133
17.700982589208756
17.700982589208756
24.35145953504632
21.91128168511246
16.80144777662875
17.700982589208756
16.80144777662875
17.327147766323023
21.91128168511246
24.480780894617133
17.327147766323023
24.480780894617133
21.771148873291466
38.250999726102435
17.700982589208756
17.700982589208756
17.327147766323023
38.250999726102435
21.771148873291466
21.771148873291466
24.35145953504632
17.700982589208756
17.327147766323023
17.700982589208756
24.480780894617133
21.771148873291466
38.250999726102435
24.480780894617133
24.480780894617133
21.771148873291466
24.480780894617133
24.480780894617133
20.557948243992605
24.480780894617133
24.480780894617133
21.91128168511246
24.35145953504632
17.327147766323023
17.700982589208756
16.80144777662875
38.250999726102435
24.480780894617133
24.480780894617133
24.480780894617133
21.771148873291466
24.480780894617133
17.700982589208756
16.80144777662875
24.35145953504632
24.35145953504632
24.35145953504632
21.771148873291466
24.35145953504632
17.700982589208756
24.35145953504632
17.700982589208756
17.327147766323023
24.480780894617133
38.250999726102435
24.480780894617133
24.480780894617133
24.480780894617133
19.260480617435537
19.260480617435537
24.480780894617133
17.327147766323023
21.771148873291466
17.700982589208756
24.35145953504632
17.700982589208756
24.35145953504632
21.771148873291466
24.480780894617133
24.35145953504632
24.480780894617133
24.480780894617133
17.700982589208756
17.700982589208756
17.327147766323023
21.771148873291466
24.35145953504632
21.771148873291466
24.35145953504632
16.80144777662875
17.700982589208756
21.771148873291466
21.91128168511246
24.480780894617133
24.480780894617133
17.700982589208756
20.557948243992605
24.480780894617133
19.260480617435537
38.250999726102435
16.80144777662875
24.480780894617133
24.480780894617133
17.700982589208756
24.480780894617133
24.35145953504632
17.700982589208756
24.480780894617133
21.91128168511246
24.35145953504632
21.771148873291466
24.480780894617133
17.700982589208756
21.771148873291466
24.35145953504632
17.327147766323023
17.327147766323023
17.327147766323023
21.771148873291466
17.700982589208756
17.700982589208756
24.35145953504632
17.700982589208756
24.480780894617133
24.35145953504632
21.91128168511246
19.260480617435537
21.771148873291466
17.327147766323023
38.250999726102435
21.771148873291466
21.771148873291466
21.771148873291466
21.91128168511246
24.35145953504632
17.700982589208756
19.260480617435537
24.480780894617133
17.700982589208756
24.480780894617133
38.250999726102435
19.260480617435537
24.480780894617133
21.771148873291466
24.35145953504632
17.700982589208756
21.771148873291466
17.700982589208756
17.700982589208756
21.771148873291466
24.480780894617133
21.91128168511246
24.480780894617133
16.80144777662875
24.35145953504632
21.771148873291466
19.260480617435537
17.700982589208756
17.700982589208756
21.771148873291466
24.480780894617133
21.771148873291466
24.480780894617133
19.260480617435537
24.480780894617133
24.480780894617133
16.80144777662875
17.327147766323023
24.480780894617133
19.260480617435537
16.80144777662875
21.91128168511246
21.771148873291466
24.480780894617133
24.480780894617133
24.35145953504632
24.480780894617133
24.480780894617133
24.480780894617133
24.35145953504632
24.480780894617133
17.700982589208756
16.80144777662875
24.480780894617133
24.480780894617133
24.480780894617133
16.80144777662875
38.250999726102435
24.35145953504632
